order_id,customer_id,order_date
2413,104,2025-05-08
2414,3,2025-05-08
2415,24,2025-05-08
2416,174,2025-05-08
2417,139,2025-05-08
2418,117,2025-05-08
2419,50,2025-05-08
2420,165,2025-05-08
2421,92,2025-05-08
2422,68,2025-05-08
2423,63,2025-05-08
2424,121,2025-05-08
2425,181,2025-05-08
2426,137,2025-05-08
2427,75,2025-05-08
2428,131,2025-05-08
2429,131,2025-05-08
2430,129,2025-05-08
2431,107,2025-05-08
2432,95,2025-05-08
2433,177,2025-05-08
2434,104,2025-05-09
2435,50,2025-05-09
2436,123,2025-05-09
2437,105,2025-05-09
2438,94,2025-05-09
2439,80,2025-05-09
2440,147,2025-05-09
2441,170,2025-05-09
2442,171,2025-05-09
2443,57,2025-05-09
2444,163,2025-05-09
2445,30,2025-05-09
2446,104,2025-05-09
2447,139,2025-05-09
2448,12,2025-05-09
2449,198,2025-05-09
2450,157,2025-05-09
2451,61,2025-05-09
2452,99,2025-05-09
2453,136,2025-05-10
2454,143,2025-05-10
2455,172,2025-05-10
2456,126,2025-05-10
2457,91,2025-05-10
2458,175,2025-05-10
2459,29,2025-05-10
2460,109,2025-05-10
2461,28,2025-05-10
2462,6,2025-05-10
2463,144,2025-05-10
2464,85,2025-05-10
2465,104,2025-05-10
2466,86,2025-05-10
2467,35,2025-05-10
2468,63,2025-05-10
2469,56,2025-05-10
2470,83,2025-05-10
2471,143,2025-05-11
2472,53,2025-05-11
2473,123,2025-05-11
2474,3,2025-05-11
2475,163,2025-05-11
2476,15,2025-05-11
2477,123,2025-05-11
2478,23,2025-05-11
2479,152,2025-05-11
2480,158,2025-05-11
2481,66,2025-05-11
2482,101,2025-05-11
2483,164,2025-05-11
2484,157,2025-05-11
2485,50,2025-05-11
2486,199,2025-05-11
2487,1,2025-05-11
2488,37,2025-05-11
2489,146,2025-05-11
2490,188,2025-05-12
2491,64,2025-05-12
2492,124,2025-05-12
2493,38,2025-05-12
2494,126,2025-05-12
2495,181,2025-05-12
2496,14,2025-05-12
2497,33,2025-05-12
2498,98,2025-05-12
2499,42,2025-05-12
2500,60,2025-05-12
2501,68,2025-05-12
2502,50,2025-05-12
2503,78,2025-05-12
2504,104,2025-05-12
2505,49,2025-05-12
2506,70,2025-05-12
2507,20,2025-05-13
2508,119,2025-05-13
2509,27,2025-05-13
2510,122,2025-05-13
2511,48,2025-05-13
2512,90,2025-05-13
2513,162,2025-05-13
2514,187,2025-05-13
2515,184,2025-05-13
2516,93,2025-05-13
2517,163,2025-05-13
2518,149,2025-05-13
2519,186,2025-05-13
2520,58,2025-05-13
2521,59,2025-05-13
2522,146,2025-05-13
2523,141,2025-05-13
2524,194,2025-05-13
2525,17,2025-05-13
2526,31,2025-05-13
2527,139,2025-05-13
2528,107,2025-05-14
2529,10,2025-05-14
2530,69,2025-05-14
2531,32,2025-05-14
2532,2,2025-05-14
2533,74,2025-05-14
2534,98,2025-05-14
2535,94,2025-05-14
2536,68,2025-05-14
2537,120,2025-05-14
2538,50,2025-05-14
2539,194,2025-05-14
2540,147,2025-05-14
2541,2,2025-05-14
2542,67,2025-05-14
2543,60,2025-05-14
2544,29,2025-05-14
2545,35,2025-05-14
2546,108,2025-05-14
2547,107,2025-05-14
2548,75,2025-05-15
2549,179,2025-05-15
2550,174,2025-05-15
2551,39,2025-05-15
2552,56,2025-05-15
2553,109,2025-05-15
2554,91,2025-05-15
2555,6,2025-05-15
2556,4,2025-05-15
2557,147,2025-05-15
2558,1,2025-05-15
2559,36,2025-05-15
2560,131,2025-05-15
2561,170,2025-05-15
2562,34,2025-05-15
2563,95,2025-05-15
2564,191,2025-05-15
2565,159,2025-05-15
2566,40,2025-05-15
2567,174,2025-05-15
2568,173,2025-05-16
2569,2,2025-05-16
2570,141,2025-05-16
2571,161,2025-05-16
2572,67,2025-05-16
2573,63,2025-05-16
2574,60,2025-05-16
2575,175,2025-05-16
2576,189,2025-05-16
2577,5,2025-05-16
2578,156,2025-05-16
2579,158,2025-05-16
2580,183,2025-05-16
2581,198,2025-05-16
2582,189,2025-05-16
2583,43,2025-05-16
2584,15,2025-05-16
2585,33,2025-05-16
2586,5,2025-05-16
2587,29,2025-05-16
2588,159,2025-05-16
2589,50,2025-05-17
2590,17,2025-05-17
2591,146,2025-05-17
2592,45,2025-05-17
2593,23,2025-05-17
2594,133,2025-05-17
2595,134,2025-05-17
2596,116,2025-05-17
2597,114,2025-05-17
2598,35,2025-05-17
2599,144,2025-05-17
2600,39,2025-05-17
2601,37,2025-05-17
2602,53,2025-05-17
2603,140,2025-05-17
2604,11,2025-05-17
2605,18,2025-05-17
2606,71,2025-05-17
2607,9,2025-05-18
2608,16,2025-05-18
2609,17,2025-05-18
2610,199,2025-05-18
2611,78,2025-05-18
2612,85,2025-05-18
2613,100,2025-05-18
2614,79,2025-05-18
2615,122,2025-05-18
2616,97,2025-05-18
2617,47,2025-05-18
2618,53,2025-05-18
2619,65,2025-05-18
2620,7,2025-05-18
2621,9,2025-05-18
2622,46,2025-05-18
2623,161,2025-05-18
2624,16,2025-05-19
2625,54,2025-05-19
2626,13,2025-05-19
2627,52,2025-05-19
2628,47,2025-05-19
2629,100,2025-05-19
2630,9,2025-05-19
2631,178,2025-05-19
2632,195,2025-05-19
2633,84,2025-05-19
2634,20,2025-05-19
2635,173,2025-05-19
2636,6,2025-05-19
2637,154,2025-05-19
2638,165,2025-05-19
2639,2,2025-05-19
2640,165,2025-05-19
2641,24,2025-05-19
2642,153,2025-05-19
2643,53,2025-05-20
2644,90,2025-05-20
2645,90,2025-05-20
2646,90,2025-05-20
2647,115,2025-05-20
2648,22,2025-05-20
2649,141,2025-05-20
2650,175,2025-05-20
2651,147,2025-05-20
2652,71,2025-05-20
2653,123,2025-05-20
2654,143,2025-05-20
2655,60,2025-05-20
2656,17,2025-05-20
2657,11,2025-05-20
2658,78,2025-05-20
2659,108,2025-05-20
2660,28,2025-05-20
2661,86,2025-05-20
2662,197,2025-05-20
2663,149,2025-05-20
2664,75,2025-05-21
2665,133,2025-05-21
2666,97,2025-05-21
2667,196,2025-05-21
2668,91,2025-05-21
2669,162,2025-05-21
2670,19,2025-05-21
2671,69,2025-05-21
2672,8,2025-05-21
2673,118,2025-05-21
2674,105,2025-05-21
2675,45,2025-05-21
2676,129,2025-05-21
2677,30,2025-05-21
2678,98,2025-05-21
2679,166,2025-05-21
2680,59,2025-05-21
2681,67,2025-05-21
2682,16,2025-05-21
2683,29,2025-05-21
2684,189,2025-05-21
2685,187,2025-05-21
2686,198,2025-05-22
2687,52,2025-05-22
2688,80,2025-05-22
2689,5,2025-05-22
2690,194,2025-05-22
2691,108,2025-05-22
2692,61,2025-05-22
2693,132,2025-05-22
2694,123,2025-05-22
2695,143,2025-05-22
2696,9,2025-05-22
2697,44,2025-05-22
2698,23,2025-05-22
2699,182,2025-05-22
2700,5,2025-05-22
2701,136,2025-05-22
2702,41,2025-05-22
2703,187,2025-05-22
2704,10,2025-05-22
2705,75,2025-05-22
2706,60,2025-05-23
2707,11,2025-05-23
2708,151,2025-05-23
2709,129,2025-05-23
2710,107,2025-05-23
2711,43,2025-05-23
2712,49,2025-05-23
2713,85,2025-05-23
2714,76,2025-05-23
2715,66,2025-05-23
2716,70,2025-05-23
2717,72,2025-05-23
2718,55,2025-05-23
2719,28,2025-05-23
2720,166,2025-05-23
2721,88,2025-05-23
2722,34,2025-05-23
2723,153,2025-05-23
2724,195,2025-05-23
2725,57,2025-05-24
2726,174,2025-05-24
2727,194,2025-05-24
2728,132,2025-05-24
2729,156,2025-05-24
2730,101,2025-05-24
2731,102,2025-05-24
2732,103,2025-05-24
2733,91,2025-05-24
2734,180,2025-05-24
2735,46,2025-05-24
2736,44,2025-05-24
2737,190,2025-05-24
2738,4,2025-05-24
2739,178,2025-05-24
2740,82,2025-05-24
2741,96,2025-05-24
2742,2,2025-05-24
2743,153,2025-05-24
2744,95,2025-05-24
2745,77,2025-05-24
2746,181,2025-05-24
2747,156,2025-05-25
2748,74,2025-05-25
2749,101,2025-05-25
2750,26,2025-05-25
2751,105,2025-05-25
2752,50,2025-05-25
2753,199,2025-05-25
2754,128,2025-05-25
2755,37,2025-05-25
2756,124,2025-05-25
2757,140,2025-05-25
2758,135,2025-05-25
2759,31,2025-05-25
2760,158,2025-05-25
2761,59,2025-05-25
2762,76,2025-05-25
2763,169,2025-05-25
2764,195,2025-05-25
2765,116,2025-05-26
2766,77,2025-05-26
2767,130,2025-05-26
2768,78,2025-05-26
2769,145,2025-05-26
2770,26,2025-05-26
2771,169,2025-05-26
2772,10,2025-05-26
2773,200,2025-05-26
2774,41,2025-05-26
2775,189,2025-05-26
2776,65,2025-05-26
2777,28,2025-05-26
2778,196,2025-05-26
2779,30,2025-05-26
2780,176,2025-05-26
2781,168,2025-05-26
2782,196,2025-05-26
2783,115,2025-05-27
2784,24,2025-05-27
2785,185,2025-05-27
2786,141,2025-05-27
2787,135,2025-05-27
2788,102,2025-05-27
2789,90,2025-05-27
2790,7,2025-05-27
2791,45,2025-05-27
2792,198,2025-05-27
2793,200,2025-05-27
2794,13,2025-05-27
2795,74,2025-05-27
2796,107,2025-05-27
2797,77,2025-05-27
2798,33,2025-05-28
2799,24,2025-05-28
2800,9,2025-05-28
2801,35,2025-05-28
2802,14,2025-05-28
2803,18,2025-05-28
2804,147,2025-05-28
2805,188,2025-05-28
2806,171,2025-05-28
2807,184,2025-05-28
2808,61,2025-05-28
2809,140,2025-05-28
2810,183,2025-05-28
2811,92,2025-05-28
2812,134,2025-05-28
2813,138,2025-05-28
2814,71,2025-05-28
2815,35,2025-05-28
2816,94,2025-05-28
2817,120,2025-05-28
2818,82,2025-05-28
2819,158,2025-05-28
2820,80,2025-05-29
2821,87,2025-05-29
2822,8,2025-05-29
2823,30,2025-05-29
2824,46,2025-05-29
2825,99,2025-05-29
2826,179,2025-05-29
2827,36,2025-05-29
2828,72,2025-05-29
2829,64,2025-05-29
2830,79,2025-05-29
2831,131,2025-05-29
2832,46,2025-05-29
2833,130,2025-05-29
2834,56,2025-05-29
2835,52,2025-05-29
2836,85,2025-05-29
2837,67,2025-05-29
2838,2,2025-05-30
2839,59,2025-05-30
2840,87,2025-05-30
2841,90,2025-05-30
2842,166,2025-05-30
2843,101,2025-05-30
2844,140,2025-05-30
2845,10,2025-05-30
2846,83,2025-05-30
2847,188,2025-05-30
2848,144,2025-05-30
2849,119,2025-05-30
2850,23,2025-05-30
2851,72,2025-05-30
2852,127,2025-05-30
2853,157,2025-05-30
2854,200,2025-05-30
2855,196,2025-05-31
2856,104,2025-05-31
2857,116,2025-05-31
2858,21,2025-05-31
2859,4,2025-05-31
2860,196,2025-05-31
2861,149,2025-05-31
2862,82,2025-05-31
2863,104,2025-05-31
2864,1,2025-05-31
2865,143,2025-05-31
2866,143,2025-05-31
2867,51,2025-05-31
2868,12,2025-05-31
2869,28,2025-05-31
2870,103,2025-05-31
2871,64,2025-05-31
2872,42,2025-05-31
2873,33,2025-05-31
2874,135,2025-05-31
2875,6,2025-06-01
2876,144,2025-06-01
2877,180,2025-06-01
2878,167,2025-06-01
2879,34,2025-06-01
2880,74,2025-06-01
2881,42,2025-06-01
2882,128,2025-06-01
2883,149,2025-06-01
2884,110,2025-06-01
2885,99,2025-06-01
2886,181,2025-06-01
2887,180,2025-06-01
2888,50,2025-06-01
2889,188,2025-06-01
2890,163,2025-06-01
2891,13,2025-06-01
2892,84,2025-06-02
2893,172,2025-06-02
2894,1,2025-06-02
2895,175,2025-06-02
2896,38,2025-06-02
2897,163,2025-06-02
2898,67,2025-06-02
2899,73,2025-06-02
2900,142,2025-06-02
2901,125,2025-06-02
2902,182,2025-06-02
2903,71,2025-06-02
2904,138,2025-06-02
2905,22,2025-06-02
2906,1,2025-06-03
2907,35,2025-06-03
2908,66,2025-06-03
2909,140,2025-06-03
2910,77,2025-06-03
2911,82,2025-06-03
2912,163,2025-06-03
2913,67,2025-06-03
2914,135,2025-06-03
2915,121,2025-06-03
2916,153,2025-06-03
2917,26,2025-06-03
2918,107,2025-06-03
2919,43,2025-06-03
2920,158,2025-06-03
2921,168,2025-06-03
2922,18,2025-06-03
2923,26,2025-06-04
2924,30,2025-06-04
2925,32,2025-06-04
2926,133,2025-06-04
2927,120,2025-06-04
2928,198,2025-06-04
2929,20,2025-06-04
2930,160,2025-06-04
2931,46,2025-06-04
2932,11,2025-06-04
2933,165,2025-06-04
2934,121,2025-06-04
2935,176,2025-06-04
2936,135,2025-06-04
2937,127,2025-06-04
2938,15,2025-06-04
2939,27,2025-06-04
2940,182,2025-06-04
2941,78,2025-06-04
2942,87,2025-06-05
2943,168,2025-06-05
2944,46,2025-06-05
2945,134,2025-06-05
2946,50,2025-06-05
2947,127,2025-06-05
2948,85,2025-06-05
2949,82,2025-06-05
2950,97,2025-06-05
2951,193,2025-06-05
2952,106,2025-06-05
2953,83,2025-06-05
2954,145,2025-06-05
2955,127,2025-06-05
2956,189,2025-06-05
2957,178,2025-06-05
2958,6,2025-06-05
2959,164,2025-06-05
2960,198,2025-06-05
2961,136,2025-06-05
2962,11,2025-06-05
2963,12,2025-06-05
2964,111,2025-06-05
2965,84,2025-06-06
2966,121,2025-06-06
2967,154,2025-06-06
2968,170,2025-06-06
2969,81,2025-06-06
2970,130,2025-06-06
2971,46,2025-06-06
2972,73,2025-06-06
2973,178,2025-06-06
2974,34,2025-06-06
2975,147,2025-06-06
2976,98,2025-06-06
2977,57,2025-06-06
2978,98,2025-06-06
2979,55,2025-06-06
2980,28,2025-06-06
2981,59,2025-06-06
2982,98,2025-06-06
2983,84,2025-06-06
2984,55,2025-06-06
2985,62,2025-06-06
2986,137,2025-06-07
2987,165,2025-06-07
2988,3,2025-06-07
2989,133,2025-06-07
2990,126,2025-06-07
2991,192,2025-06-07
2992,42,2025-06-07
2993,185,2025-06-07
2994,118,2025-06-07
2995,2,2025-06-07
2996,163,2025-06-07
2997,172,2025-06-07
2998,40,2025-06-07
2999,60,2025-06-07
3000,168,2025-06-07
3001,154,2025-06-07
3002,76,2025-06-07
3003,12,2025-06-07
3004,97,2025-06-07
3005,179,2025-06-07
3006,173,2025-06-07
3007,158,2025-06-07
3008,159,2025-06-08
3009,96,2025-06-08
3010,141,2025-06-08
3011,153,2025-06-08
3012,24,2025-06-08
3013,67,2025-06-08
3014,6,2025-06-08
3015,111,2025-06-08
3016,97,2025-06-08
3017,152,2025-06-08
3018,25,2025-06-08
3019,7,2025-06-08
3020,60,2025-06-08
3021,110,2025-06-08
3022,116,2025-06-08
3023,6,2025-06-08
3024,19,2025-06-08
3025,162,2025-06-08
3026,48,2025-06-08
3027,44,2025-06-08
3028,77,2025-06-09
3029,29,2025-06-09
3030,109,2025-06-09
3031,71,2025-06-09
3032,7,2025-06-09
3033,191,2025-06-09
3034,172,2025-06-09
3035,156,2025-06-09
3036,101,2025-06-09
3037,187,2025-06-09
3038,27,2025-06-09
3039,175,2025-06-09
3040,142,2025-06-09
3041,5,2025-06-09
3042,159,2025-06-09
3043,114,2025-06-09
3044,62,2025-06-09
3045,67,2025-06-10
3046,176,2025-06-10
3047,105,2025-06-10
3048,132,2025-06-10
3049,125,2025-06-10
3050,64,2025-06-10
3051,37,2025-06-10
3052,35,2025-06-10
3053,19,2025-06-10
3054,37,2025-06-10
3055,102,2025-06-10
3056,49,2025-06-10
3057,35,2025-06-10
3058,30,2025-06-10
3059,19,2025-06-11
3060,161,2025-06-11
3061,30,2025-06-11
3062,147,2025-06-11
3063,3,2025-06-11
3064,86,2025-06-11
3065,38,2025-06-11
3066,123,2025-06-11
3067,75,2025-06-11
3068,32,2025-06-11
3069,27,2025-06-11
3070,128,2025-06-11
3071,104,2025-06-11
3072,25,2025-06-11
3073,95,2025-06-11
3074,151,2025-06-11
3075,148,2025-06-11
3076,38,2025-06-11
3077,118,2025-06-12
3078,133,2025-06-12
3079,48,2025-06-12
3080,185,2025-06-12
3081,63,2025-06-12
3082,11,2025-06-12
3083,182,2025-06-12
3084,110,2025-06-12
3085,105,2025-06-12
3086,35,2025-06-12
3087,159,2025-06-12
3088,196,2025-06-12
3089,187,2025-06-12
3090,6,2025-06-12
3091,61,2025-06-12
3092,166,2025-06-13
3093,96,2025-06-13
3094,159,2025-06-13
3095,65,2025-06-13
3096,104,2025-06-13
3097,195,2025-06-13
3098,49,2025-06-13
3099,87,2025-06-13
3100,61,2025-06-13
3101,179,2025-06-13
3102,13,2025-06-13
3103,175,2025-06-13
3104,134,2025-06-13
3105,138,2025-06-13
3106,170,2025-06-13
3107,77,2025-06-13
3108,72,2025-06-13
3109,150,2025-06-14
3110,197,2025-06-14
3111,198,2025-06-14
3112,65,2025-06-14
3113,196,2025-06-14
3114,118,2025-06-14
3115,194,2025-06-14
3116,149,2025-06-14
3117,22,2025-06-14
3118,30,2025-06-14
3119,184,2025-06-14
3120,182,2025-06-14
3121,178,2025-06-14
3122,38,2025-06-14
3123,76,2025-06-14
3124,20,2025-06-14
3125,105,2025-06-14
3126,24,2025-06-14
3127,156,2025-06-14
3128,74,2025-06-14
3129,74,2025-06-14
3130,47,2025-06-15
3131,102,2025-06-15
3132,174,2025-06-15
3133,73,2025-06-15
3134,129,2025-06-15
3135,129,2025-06-15
3136,30,2025-06-15
3137,12,2025-06-15
3138,116,2025-06-15
3139,151,2025-06-15
3140,170,2025-06-15
3141,11,2025-06-15
3142,139,2025-06-15
3143,21,2025-06-15
3144,40,2025-06-15
3145,124,2025-06-15
3146,173,2025-06-15
3147,146,2025-06-15
3148,57,2025-06-15
3149,110,2025-06-15
3150,163,2025-06-16
3151,186,2025-06-16
3152,89,2025-06-16
3153,180,2025-06-16
3154,31,2025-06-16
3155,52,2025-06-16
3156,69,2025-06-16
3157,191,2025-06-16
3158,67,2025-06-16
3159,84,2025-06-16
3160,103,2025-06-16
3161,16,2025-06-16
3162,143,2025-06-16
3163,89,2025-06-16
3164,91,2025-06-16
3165,131,2025-06-16
3166,195,2025-06-16
3167,123,2025-06-16
3168,59,2025-06-17
3169,113,2025-06-17
3170,64,2025-06-17
3171,41,2025-06-17
3172,189,2025-06-17
3173,78,2025-06-17
3174,148,2025-06-17
3175,25,2025-06-17
3176,29,2025-06-17
3177,179,2025-06-17
3178,97,2025-06-17
3179,29,2025-06-17
3180,90,2025-06-17
3181,120,2025-06-17
3182,19,2025-06-17
3183,51,2025-06-17
3184,198,2025-06-17
3185,28,2025-06-17
3186,107,2025-06-17
3187,129,2025-06-17
3188,48,2025-06-17
3189,161,2025-06-18
3190,93,2025-06-18
3191,133,2025-06-18
3192,173,2025-06-18
3193,71,2025-06-18
3194,131,2025-06-18
3195,158,2025-06-18
3196,76,2025-06-18
3197,33,2025-06-18
3198,178,2025-06-18
3199,158,2025-06-18
3200,110,2025-06-18
3201,123,2025-06-18
3202,123,2025-06-18
3203,101,2025-06-18
3204,25,2025-06-18
3205,78,2025-06-18
3206,153,2025-06-18
3207,150,2025-06-18
3208,56,2025-06-18
3209,122,2025-06-18
3210,130,2025-06-18
3211,158,2025-06-19
3212,87,2025-06-19
3213,100,2025-06-19
3214,99,2025-06-19
3215,69,2025-06-19
3216,76,2025-06-19
3217,139,2025-06-19
3218,156,2025-06-19
3219,182,2025-06-19
3220,103,2025-06-19
3221,192,2025-06-19
3222,155,2025-06-19
3223,88,2025-06-19
3224,176,2025-06-19
3225,118,2025-06-19
3226,148,2025-06-19
3227,74,2025-06-19
3228,35,2025-06-19
3229,71,2025-06-19
3230,178,2025-06-19
3231,117,2025-06-19
3232,177,2025-06-20
3233,49,2025-06-20
3234,131,2025-06-20
3235,158,2025-06-20
3236,179,2025-06-20
3237,143,2025-06-20
3238,85,2025-06-20
3239,75,2025-06-20
3240,115,2025-06-20
3241,84,2025-06-20
3242,176,2025-06-20
3243,140,2025-06-20
3244,200,2025-06-20
3245,17,2025-06-20
3246,187,2025-06-20
3247,121,2025-06-20
3248,114,2025-06-20
3249,21,2025-06-20
3250,68,2025-06-21
3251,176,2025-06-21
3252,179,2025-06-21
3253,136,2025-06-21
3254,18,2025-06-21
3255,62,2025-06-21
3256,14,2025-06-21
3257,19,2025-06-21
3258,55,2025-06-21
3259,166,2025-06-21
3260,77,2025-06-21
3261,160,2025-06-21
3262,164,2025-06-21
3263,139,2025-06-21
3264,102,2025-06-21
3265,191,2025-06-21
3266,86,2025-06-22
3267,190,2025-06-22
3268,43,2025-06-22
3269,125,2025-06-22
3270,115,2025-06-22
3271,38,2025-06-22
3272,132,2025-06-22
3273,95,2025-06-22
3274,63,2025-06-22
3275,82,2025-06-22
3276,96,2025-06-22
3277,169,2025-06-22
3278,3,2025-06-22
3279,20,2025-06-22
3280,13,2025-06-22
3281,115,2025-06-22
3282,34,2025-06-22
3283,141,2025-06-22
3284,134,2025-06-23
3285,140,2025-06-23
3286,59,2025-06-23
3287,29,2025-06-23
3288,179,2025-06-23
3289,147,2025-06-23
3290,43,2025-06-23
3291,128,2025-06-23
3292,145,2025-06-23
3293,122,2025-06-23
3294,29,2025-06-23
3295,162,2025-06-23
3296,186,2025-06-23
3297,147,2025-06-23
3298,67,2025-06-23
3299,137,2025-06-23
3300,85,2025-06-23
3301,29,2025-06-23
3302,72,2025-06-23
3303,13,2025-06-23
3304,115,2025-06-23
3305,32,2025-06-24
3306,70,2025-06-24
3307,74,2025-06-24
3308,73,2025-06-24
3309,43,2025-06-24
3310,189,2025-06-24
3311,34,2025-06-24
3312,3,2025-06-24
3313,95,2025-06-24
3314,159,2025-06-24
3315,28,2025-06-24
3316,168,2025-06-24
3317,115,2025-06-24
3318,159,2025-06-24
3319,120,2025-06-24
3320,5,2025-06-24
3321,147,2025-06-24
3322,154,2025-06-24
3323,163,2025-06-24
3324,196,2025-06-24
3325,114,2025-06-24
3326,102,2025-06-24
3327,11,2025-06-24
3328,20,2025-06-25
3329,183,2025-06-25
3330,162,2025-06-25
3331,35,2025-06-25
3332,172,2025-06-25
3333,166,2025-06-25
3334,190,2025-06-25
3335,118,2025-06-25
3336,39,2025-06-25
3337,107,2025-06-25
3338,24,2025-06-25
3339,64,2025-06-25
3340,165,2025-06-25
3341,129,2025-06-25
3342,58,2025-06-25
3343,1,2025-06-25
3344,62,2025-06-25
3345,123,2025-06-25
3346,110,2025-06-26
3347,195,2025-06-26
3348,115,2025-06-26
3349,7,2025-06-26
3350,160,2025-06-26
3351,73,2025-06-26
3352,157,2025-06-26
3353,187,2025-06-26
3354,26,2025-06-26
3355,189,2025-06-26
3356,21,2025-06-26
3357,90,2025-06-26
3358,152,2025-06-26
3359,192,2025-06-26
3360,160,2025-06-26
3361,96,2025-06-26
3362,91,2025-06-26
3363,144,2025-06-26
3364,112,2025-06-27
3365,118,2025-06-27
3366,111,2025-06-27
3367,197,2025-06-27
3368,64,2025-06-27
3369,116,2025-06-27
3370,181,2025-06-27
3371,101,2025-06-27
3372,126,2025-06-27
3373,161,2025-06-27
3374,89,2025-06-27
3375,73,2025-06-27
3376,166,2025-06-27
3377,169,2025-06-27
3378,24,2025-06-28
3379,75,2025-06-28
3380,55,2025-06-28
3381,183,2025-06-28
3382,88,2025-06-28
3383,127,2025-06-28
3384,134,2025-06-28
3385,120,2025-06-28
3386,57,2025-06-28
3387,133,2025-06-28
3388,91,2025-06-28
3389,9,2025-06-28
3390,32,2025-06-28
3391,114,2025-06-28
3392,35,2025-06-28
3393,129,2025-06-28
3394,184,2025-06-28
3395,5,2025-06-28
3396,78,2025-06-28
3397,57,2025-06-29
3398,168,2025-06-29
3399,49,2025-06-29
3400,55,2025-06-29
3401,159,2025-06-29
3402,84,2025-06-29
3403,160,2025-06-29
3404,30,2025-06-29
3405,19,2025-06-29
3406,65,2025-06-29
3407,154,2025-06-29
3408,24,2025-06-29
3409,48,2025-06-29
3410,99,2025-06-29
3411,15,2025-06-29
3412,56,2025-06-29
3413,125,2025-06-29
3414,163,2025-06-29
3415,86,2025-06-29
3416,52,2025-06-30
3417,110,2025-06-30
3418,134,2025-06-30
3419,143,2025-06-30
3420,79,2025-06-30
3421,104,2025-06-30
3422,168,2025-06-30
3423,192,2025-06-30
3424,186,2025-06-30
3425,62,2025-06-30
3426,30,2025-06-30
3427,17,2025-06-30
3428,79,2025-06-30
3429,199,2025-06-30
3430,77,2025-06-30
3431,149,2025-06-30
3432,107,2025-06-30
3433,90,2025-06-30
3434,156,2025-06-30
3435,52,2025-06-30
3436,55,2025-07-01
3437,161,2025-07-01
3438,94,2025-07-01
3439,150,2025-07-01
3440,23,2025-07-01
3441,189,2025-07-01
3442,143,2025-07-01
3443,197,2025-07-01
3444,22,2025-07-01
3445,83,2025-07-01
3446,66,2025-07-01
3447,92,2025-07-01
3448,175,2025-07-01
3449,98,2025-07-01
3450,26,2025-07-01
3451,48,2025-07-01
3452,193,2025-07-01
3453,189,2025-07-01
3454,183,2025-07-01
3455,100,2025-07-01
3456,6,2025-07-01
3457,19,2025-07-02
3458,77,2025-07-02
3459,42,2025-07-02
3460,160,2025-07-02
3461,161,2025-07-02
3462,118,2025-07-02
3463,184,2025-07-02
3464,45,2025-07-02
3465,17,2025-07-02
3466,102,2025-07-02
3467,167,2025-07-02
3468,121,2025-07-02
3469,98,2025-07-02
3470,184,2025-07-02
3471,26,2025-07-02
3472,56,2025-07-02
3473,110,2025-07-02
3474,171,2025-07-02
3475,134,2025-07-02
3476,109,2025-07-03
3477,146,2025-07-03
3478,24,2025-07-03
3479,103,2025-07-03
3480,28,2025-07-03
3481,92,2025-07-03
3482,132,2025-07-03
3483,172,2025-07-03
3484,196,2025-07-03
3485,98,2025-07-03
3486,142,2025-07-03
3487,64,2025-07-03
3488,105,2025-07-03
3489,144,2025-07-03
3490,129,2025-07-03
3491,130,2025-07-03
3492,194,2025-07-03
3493,141,2025-07-03
3494,190,2025-07-03
3495,86,2025-07-04
3496,34,2025-07-04
3497,80,2025-07-04
3498,136,2025-07-04
3499,25,2025-07-04
3500,55,2025-07-04
3501,91,2025-07-04
3502,89,2025-07-04
3503,12,2025-07-04
3504,194,2025-07-04
3505,136,2025-07-04
3506,41,2025-07-04
3507,65,2025-07-04
3508,36,2025-07-04
3509,75,2025-07-04
3510,114,2025-07-04
3511,192,2025-07-05
3512,46,2025-07-05
3513,115,2025-07-05
3514,175,2025-07-05
3515,9,2025-07-05
3516,186,2025-07-05
3517,42,2025-07-05
3518,4,2025-07-05
3519,106,2025-07-05
3520,17,2025-07-05
3521,116,2025-07-05
3522,122,2025-07-05
3523,122,2025-07-05
3524,185,2025-07-05
3525,70,2025-07-05
3526,26,2025-07-05
3527,159,2025-07-05
3528,89,2025-07-05
3529,57,2025-07-05
3530,14,2025-07-05
3531,98,2025-07-05
3532,81,2025-07-05
3533,44,2025-07-06
3534,109,2025-07-06
3535,95,2025-07-06
3536,140,2025-07-06
3537,9,2025-07-06
3538,114,2025-07-06
3539,42,2025-07-06
3540,31,2025-07-06
3541,47,2025-07-06
3542,115,2025-07-06
3543,74,2025-07-06
3544,109,2025-07-06
3545,137,2025-07-06
3546,16,2025-07-06
3547,186,2025-07-06
3548,110,2025-07-06
3549,99,2025-07-06
3550,101,2025-07-06
3551,65,2025-07-07
3552,136,2025-07-07
3553,176,2025-07-07
3554,168,2025-07-07
3555,111,2025-07-07
3556,127,2025-07-07
3557,4,2025-07-07
3558,182,2025-07-07
3559,165,2025-07-07
3560,26,2025-07-07
3561,192,2025-07-07
3562,83,2025-07-07
3563,79,2025-07-07
3564,117,2025-07-07
3565,132,2025-07-07
3566,122,2025-07-07
3567,167,2025-07-07
3568,56,2025-07-07
3569,186,2025-07-07
3570,2,2025-07-07
3571,127,2025-07-08
3572,18,2025-07-08
3573,21,2025-07-08
3574,27,2025-07-08
3575,169,2025-07-08
3576,127,2025-07-08
3577,55,2025-07-08
