order_item_id,order_id,product_name,quantity,unit_price_at_order
13674,3789,Iodized Salt 1kg,2.32,25
13675,3789,Rock Salt (Sendha Namak) 500g,0.57,40
13676,3790,Iodized Salt 1kg,2.22,21.1
13677,3790,Rock Salt (Sendha Namak) 500g,0.69,40
13678,3791,Iodized Salt 1kg,1.89,25
13679,3791,Rock Salt (Sendha Namak) 500g,0.52,40
13680,3792,Rock Salt (Sendha Namak) 500g,0.43,40
13681,3793,Sona Masoori Rice 5kg,3.46,350
13682,3793,Basmati Rice 5kg,2.83,550
13683,3793,Wheat Flour (Atta) 5kg,5.7,250
13684,3793,Toor Dal 1kg,2.93,140
13685,3794,Sona Masoori Rice 5kg,1.55,350
13686,3794,Basmati Rice 5kg,5.09,550
13687,3794,Wheat Flour (Atta) 5kg,6.18,282.64
13688,3794,Toor Dal 1kg,1.95,140
13689,3795,Sona Masoori Rice 5kg,2.95,350
13690,3795,Basmati Rice 5kg,4.67,550
13691,3795,Toor Dal 1kg,2.57,140
13692,3795,Moong Dal 1kg,0.93,130
13693,3796,Sona Masoori Rice 5kg,3.03,350
13694,3796,Moong Dal 1kg,1.51,130
13695,3796,Rajma (Kidney Beans) 1kg,0.41,160
13696,3796,Turmeric Powder 200g,1.41,60
13697,3797,Sona Masoori Rice 5kg,2.63,350
13698,3797,Moong Dal 1kg,2.25,130
13699,3797,Rajma (Kidney Beans) 1kg,0.69,160
13700,3797,Turmeric Powder 200g,0.63,60
13701,3798,Moong Dal 1kg,2.3,130
13702,3798,Rajma (Kidney Beans) 1kg,0.41,160
13703,3798,Turmeric Powder 200g,0.92,60
13704,3798,Garam Masala 100g,1.33,80
13705,3799,Rajma (Kidney Beans) 1kg,1.05,160
13706,3799,Turmeric Powder 200g,0.62,60
13707,3799,Garam Masala 100g,0.88,80
13708,3799,Biryani Masala 100g,0.82,100
13709,3800,Turmeric Powder 200g,0.64,60
13710,3800,Garam Masala 100g,1.11,80
13711,3800,Biryani Masala 100g,1.99,100
13712,3800,Almonds (Badam) 500g,0.37,450
13713,3801,Turmeric Powder 200g,0.71,60
13714,3801,Almonds (Badam) 500g,0.38,450
13715,3801,Cashew Nuts (Kaju) 500g,0.52,550
13716,3801,Peanuts (Groundnut) 500g,2.13,90
13717,3802,Almonds (Badam) 500g,0.59,450
13718,3802,Cashew Nuts (Kaju) 500g,0.5,550
13719,3802,Peanuts (Groundnut) 500g,3.15,90
13720,3802,Sunflower Oil 1L,4.25,180
13721,3803,Almonds (Badam) 500g,0.53,450
13722,3803,Cashew Nuts (Kaju) 500g,0.36,550
13723,3803,Sunflower Oil 1L,4.82,180
13724,3803,Groundnut Oil 1L,0.75,220
13725,3804,Cashew Nuts (Kaju) 500g,0.48,550
13726,3804,Groundnut Oil 1L,0.82,220
13727,3804,Mustard Oil 1L,1.98,200
13728,3804,Pure Ghee 1L,1.87,600
13729,3805,Cashew Nuts (Kaju) 500g,0.56,550
13730,3805,Groundnut Oil 1L,1.75,220
13731,3805,Mustard Oil 1L,1.57,200
13732,3805,Pure Ghee 1L,1.12,600
13733,3806,Cashew Nuts (Kaju) 500g,0.29,550
13734,3806,Groundnut Oil 1L,0.8,220
13735,3806,Mustard Oil 1L,2.67,200
13736,3806,Sugar 1kg,10.11,45
13737,3807,Groundnut Oil 1L,1.34,220
13738,3807,Jaggery (Bella/Gud) 1kg,0.48,70
13739,3807,Iodized Salt 1kg,0.91,25
13740,3807,Rock Salt (Sendha Namak) 500g,0.35,40
13741,3808,Jaggery (Bella/Gud) 1kg,1.03,70
13742,3808,Iodized Salt 1kg,1.84,25
13743,3808,Rock Salt (Sendha Namak) 500g,0.44,40
13744,3809,Jaggery (Bella/Gud) 1kg,1.0,70
13745,3809,Iodized Salt 1kg,1.8,25
13746,3809,Rock Salt (Sendha Namak) 500g,0.58,40
13747,3810,Jaggery (Bella/Gud) 1kg,0.73,70
13748,3810,Iodized Salt 1kg,1.61,25
13749,3810,Rock Salt (Sendha Namak) 500g,0.55,40
13750,3811,Jaggery (Bella/Gud) 1kg,1.06,83.09
13751,3811,Iodized Salt 1kg,1.45,25
13752,3811,Rock Salt (Sendha Namak) 500g,0.49,40
13753,3812,Iodized Salt 1kg,1.06,25
13754,3812,Rock Salt (Sendha Namak) 500g,0.63,40
13755,3813,Sona Masoori Rice 5kg,4.51,350
13756,3813,Basmati Rice 5kg,6.83,550
13757,3813,Wheat Flour (Atta) 5kg,5.83,250
13758,3813,Toor Dal 1kg,2.6,140
13759,3814,Sona Masoori Rice 5kg,5.37,350
13760,3814,Basmati Rice 5kg,6.56,550
13761,3814,Wheat Flour (Atta) 5kg,6.42,250
13762,3814,Toor Dal 1kg,2.78,140
13763,3815,Sona Masoori Rice 5kg,4.22,350
13764,3815,Toor Dal 1kg,2.3,140
13765,3815,Moong Dal 1kg,7.03,130
13766,3815,Rajma (Kidney Beans) 1kg,1.26,160
13767,3816,Rajma (Kidney Beans) 1kg,1.05,160
13768,3816,Turmeric Powder 200g,1.32,60
13769,3816,Garam Masala 100g,1.25,80
13770,3816,Biryani Masala 100g,0.66,100
13771,3817,Rajma (Kidney Beans) 1kg,1.11,160
13772,3817,Turmeric Powder 200g,1.27,60
13773,3817,Garam Masala 100g,1.46,80
13774,3817,Biryani Masala 100g,1.69,100
13775,3818,Turmeric Powder 200g,0.94,60
13776,3818,Biryani Masala 100g,0.83,100
13777,3818,Almonds (Badam) 500g,0.65,450
13778,3818,Cashew Nuts (Kaju) 500g,1.23,550
13779,3819,Turmeric Powder 200g,0.54,60
13780,3819,Almonds (Badam) 500g,0.77,450
13781,3819,Cashew Nuts (Kaju) 500g,0.58,550
13782,3819,Peanuts (Groundnut) 500g,0.72,90
13783,3820,Turmeric Powder 200g,0.56,60
13784,3820,Almonds (Badam) 500g,0.55,450
13785,3820,Cashew Nuts (Kaju) 500g,0.53,550
13786,3820,Peanuts (Groundnut) 500g,1.0,102.06
13787,3821,Peanuts (Groundnut) 500g,0.97,90
13788,3821,Sunflower Oil 1L,2.6,180
13789,3821,Groundnut Oil 1L,0.63,220
13790,3821,Mustard Oil 1L,1.82,200
13791,3822,Peanuts (Groundnut) 500g,0.54,90
13792,3822,Sunflower Oil 1L,1.94,180
13793,3822,Groundnut Oil 1L,0.92,190.5
13794,3822,Mustard Oil 1L,0.95,161.57
13795,3823,Peanuts (Groundnut) 500g,1.09,90
13796,3823,Sunflower Oil 1L,1.64,180
13797,3823,Groundnut Oil 1L,1.19,220
13798,3823,Mustard Oil 1L,1.74,200
13799,3824,Peanuts (Groundnut) 500g,1.05,90
13800,3824,Sunflower Oil 1L,2.82,180
13801,3824,Groundnut Oil 1L,0.91,220
13802,3824,Mustard Oil 1L,1.36,200
13803,3825,Groundnut Oil 1L,1.17,220
13804,3825,Pure Ghee 1L,3.29,600
13805,3825,Sugar 1kg,3.23,45
13806,3825,Jaggery (Bella/Gud) 1kg,0.76,70
13807,3826,Groundnut Oil 1L,0.66,220
13808,3826,Sugar 1kg,2.36,45
13809,3826,Jaggery (Bella/Gud) 1kg,0.74,70
13810,3826,Iodized Salt 1kg,2.37,25
13811,3827,Sugar 1kg,4.02,45
13812,3827,Jaggery (Bella/Gud) 1kg,0.7,70
13813,3827,Iodized Salt 1kg,2.35,25
13814,3827,Rock Salt (Sendha Namak) 500g,3.12,40
13815,3828,Jaggery (Bella/Gud) 1kg,0.86,70
13816,3828,Iodized Salt 1kg,2.54,25
13817,3829,Jaggery (Bella/Gud) 1kg,0.79,70
13818,3830,Jaggery (Bella/Gud) 1kg,0.47,70
13819,3831,Sona Masoori Rice 5kg,10.14,350
13820,3831,Basmati Rice 5kg,3.89,550
13821,3831,Wheat Flour (Atta) 5kg,3.8,299.08
13822,3831,Toor Dal 1kg,1.87,140
13823,3832,Sona Masoori Rice 5kg,6.21,401.02
13824,3832,Basmati Rice 5kg,3.75,550
13825,3832,Wheat Flour (Atta) 5kg,3.37,250
13826,3832,Toor Dal 1kg,1.97,140
13827,3833,Basmati Rice 5kg,4.01,550
13828,3833,Wheat Flour (Atta) 5kg,2.84,250
13829,3833,Toor Dal 1kg,1.3,140
13830,3833,Moong Dal 1kg,4.43,130
13831,3834,Wheat Flour (Atta) 5kg,1.56,250
13832,3834,Toor Dal 1kg,2.64,140
13833,3834,Moong Dal 1kg,2.2,130
13834,3834,Rajma (Kidney Beans) 1kg,1.26,160
13835,3835,Rajma (Kidney Beans) 1kg,1.84,160
13836,3835,Turmeric Powder 200g,2.02,60
13837,3835,Garam Masala 100g,0.46,80
13838,3835,Biryani Masala 100g,2.84,100
13839,3836,Turmeric Powder 200g,1.01,60
13840,3836,Garam Masala 100g,0.75,80
13841,3836,Almonds (Badam) 500g,0.99,450
13842,3836,Cashew Nuts (Kaju) 500g,0.5,550
13843,3837,Turmeric Powder 200g,0.81,60
13844,3837,Garam Masala 100g,0.57,80
13845,3837,Almonds (Badam) 500g,0.65,450
13846,3837,Cashew Nuts (Kaju) 500g,0.71,550
13847,3838,Turmeric Powder 200g,1.55,60
13848,3838,Garam Masala 100g,0.77,80
13849,3838,Almonds (Badam) 500g,0.36,450
13850,3838,Cashew Nuts (Kaju) 500g,0.7,550
13851,3839,Garam Masala 100g,0.88,80
13852,3839,Cashew Nuts (Kaju) 500g,0.72,550
13853,3839,Peanuts (Groundnut) 500g,0.94,90
13854,3839,Sunflower Oil 1L,3.76,180
13855,3840,Garam Masala 100g,0.83,80
13856,3840,Peanuts (Groundnut) 500g,1.2,90
13857,3840,Sunflower Oil 1L,5.54,180
13858,3840,Groundnut Oil 1L,1.67,220
13859,3841,Peanuts (Groundnut) 500g,1.27,90
13860,3841,Groundnut Oil 1L,1.58,220
13861,3841,Mustard Oil 1L,3.34,200
13862,3841,Pure Ghee 1L,0.58,600
13863,3842,Peanuts (Groundnut) 500g,0.52,90
13864,3842,Groundnut Oil 1L,2.23,220
13865,3842,Mustard Oil 1L,2.43,200
13866,3842,Pure Ghee 1L,0.71,600
13867,3843,Peanuts (Groundnut) 500g,1.03,90
13868,3843,Pure Ghee 1L,0.4,600
13869,3843,Sugar 1kg,1.29,45
13870,3843,Jaggery (Bella/Gud) 1kg,1.43,70
13871,3844,Pure Ghee 1L,0.65,600
13872,3844,Sugar 1kg,2.42,45
13873,3844,Jaggery (Bella/Gud) 1kg,1.25,70
13874,3844,Iodized Salt 1kg,1.69,25
13875,3845,Pure Ghee 1L,0.59,600
13876,3845,Sugar 1kg,2.69,45
13877,3845,Jaggery (Bella/Gud) 1kg,1.35,70
13878,3845,Iodized Salt 1kg,2.23,25
13879,3846,Sugar 1kg,1.73,45
13880,3846,Iodized Salt 1kg,2.35,25
13881,3847,Sugar 1kg,2.55,45
13882,3847,Iodized Salt 1kg,1.99,25
13883,3848,Sona Masoori Rice 5kg,15.5,350
13884,3848,Basmati Rice 5kg,2.94,550
13885,3848,Wheat Flour (Atta) 5kg,2.19,250
13886,3848,Toor Dal 1kg,0.87,140
13887,3849,Basmati Rice 5kg,1.78,550
13888,3849,Wheat Flour (Atta) 5kg,1.55,250
13889,3849,Toor Dal 1kg,1.41,112.93
13890,3849,Moong Dal 1kg,1.9,130
13891,3850,Basmati Rice 5kg,3.59,550
13892,3850,Wheat Flour (Atta) 5kg,2.64,250
13893,3850,Toor Dal 1kg,1.48,140
13894,3850,Moong Dal 1kg,1.67,130
13895,3851,Basmati Rice 5kg,1.93,550
13896,3851,Wheat Flour (Atta) 5kg,1.58,250
13897,3851,Toor Dal 1kg,2.34,140
13898,3851,Moong Dal 1kg,1.83,130
13899,3852,Basmati Rice 5kg,2.15,550
13900,3852,Wheat Flour (Atta) 5kg,2.01,250
13901,3852,Toor Dal 1kg,2.25,140
13902,3852,Moong Dal 1kg,0.98,130
13903,3853,Wheat Flour (Atta) 5kg,1.43,250
13904,3853,Rajma (Kidney Beans) 1kg,0.9,160
13905,3853,Turmeric Powder 200g,1.19,60
13906,3853,Garam Masala 100g,0.27,80
13907,3854,Rajma (Kidney Beans) 1kg,1.02,160
13908,3854,Turmeric Powder 200g,1.78,60
13909,3854,Garam Masala 100g,0.51,80
13910,3854,Biryani Masala 100g,0.65,100
13911,3855,Rajma (Kidney Beans) 1kg,0.6,184.5
13912,3855,Turmeric Powder 200g,1.76,60
13913,3855,Garam Masala 100g,0.46,80
13914,3855,Biryani Masala 100g,0.89,100
13915,3856,Rajma (Kidney Beans) 1kg,0.36,160
13916,3856,Garam Masala 100g,0.49,80
13917,3856,Biryani Masala 100g,0.62,100
13918,3856,Almonds (Badam) 500g,2.03,450
13919,3857,Garam Masala 100g,0.25,80
13920,3857,Biryani Masala 100g,1.06,100
13921,3857,Cashew Nuts (Kaju) 500g,2.74,550
13922,3857,Peanuts (Groundnut) 500g,1.23,100.91
13923,3858,Garam Masala 100g,0.27,80
13924,3858,Peanuts (Groundnut) 500g,1.18,90
13925,3858,Sunflower Oil 1L,10.0,180
13926,3858,Groundnut Oil 1L,4.71,220
13927,3859,Peanuts (Groundnut) 500g,0.98,76.88
13928,3859,Mustard Oil 1L,0.73,200
13929,3859,Pure Ghee 1L,0.55,600
13930,3859,Sugar 1kg,9.45,45
13931,3860,Peanuts (Groundnut) 500g,1.44,103.08
13932,3860,Mustard Oil 1L,1.16,200
13933,3860,Pure Ghee 1L,0.87,600
13934,3860,Jaggery (Bella/Gud) 1kg,1.92,70
13935,3861,Mustard Oil 1L,1.18,200
13936,3861,Pure Ghee 1L,0.54,600
13937,3861,Jaggery (Bella/Gud) 1kg,2.13,70
13938,3861,Iodized Salt 1kg,8.12,25
13939,3862,Mustard Oil 1L,0.96,200
13940,3862,Pure Ghee 1L,0.89,600
13941,3863,Mustard Oil 1L,0.51,200
13942,3864,Mustard Oil 1L,0.99,200
13943,3865,Sona Masoori Rice 5kg,15.69,350
13944,3865,Basmati Rice 5kg,1.4,550
13945,3865,Wheat Flour (Atta) 5kg,5.1,250
13946,3865,Toor Dal 1kg,5.03,140
13947,3866,Basmati Rice 5kg,1.04,550
13948,3866,Wheat Flour (Atta) 5kg,2.78,250
13949,3866,Toor Dal 1kg,3.0,120.3
13950,3866,Moong Dal 1kg,0.85,130
13951,3867,Basmati Rice 5kg,1.94,550
13952,3867,Wheat Flour (Atta) 5kg,4.41,250
13953,3867,Moong Dal 1kg,0.99,130
13954,3867,Rajma (Kidney Beans) 1kg,1.42,160
13955,3868,Basmati Rice 5kg,2.85,550
13956,3868,Moong Dal 1kg,1.52,130
13957,3868,Rajma (Kidney Beans) 1kg,1.11,160
13958,3868,Turmeric Powder 200g,1.73,60
13959,3869,Basmati Rice 5kg,2.07,550
13960,3869,Moong Dal 1kg,1.71,152.15
13961,3869,Rajma (Kidney Beans) 1kg,0.81,181.6
13962,3869,Turmeric Powder 200g,2.18,60
13963,3870,Basmati Rice 5kg,2.75,550
13964,3870,Moong Dal 1kg,1.07,130
13965,3870,Turmeric Powder 200g,0.99,60
13966,3870,Garam Masala 100g,1.54,80
13967,3871,Moong Dal 1kg,0.84,130
13968,3871,Garam Masala 100g,1.42,80
13969,3871,Biryani Masala 100g,1.2,100
13970,3871,Almonds (Badam) 500g,1.15,450
13971,3872,Garam Masala 100g,1.71,80
13972,3872,Biryani Masala 100g,0.93,100
13973,3872,Almonds (Badam) 500g,0.67,450
13974,3872,Cashew Nuts (Kaju) 500g,0.72,550
13975,3873,Biryani Masala 100g,0.99,100
13976,3873,Cashew Nuts (Kaju) 500g,0.5,550
13977,3873,Peanuts (Groundnut) 500g,2.1,90
13978,3873,Sunflower Oil 1L,1.5,180
13979,3874,Cashew Nuts (Kaju) 500g,0.57,550
13980,3874,Peanuts (Groundnut) 500g,1.91,90
13981,3874,Sunflower Oil 1L,3.22,180
13982,3874,Groundnut Oil 1L,0.97,220
13983,3875,Cashew Nuts (Kaju) 500g,0.35,550
13984,3875,Peanuts (Groundnut) 500g,1.18,90
13985,3875,Sunflower Oil 1L,1.29,180
13986,3875,Groundnut Oil 1L,1.23,220
13987,3876,Cashew Nuts (Kaju) 500g,0.37,550
13988,3876,Sunflower Oil 1L,2.03,180
13989,3876,Groundnut Oil 1L,1.25,220
13990,3876,Mustard Oil 1L,5.61,200
13991,3877,Sunflower Oil 1L,1.22,180
13992,3877,Groundnut Oil 1L,0.57,220
13993,3877,Pure Ghee 1L,0.58,600
13994,3877,Sugar 1kg,6.86,38.31
13995,3878,Groundnut Oil 1L,0.83,220
13996,3878,Pure Ghee 1L,0.43,600
13997,3878,Sugar 1kg,2.68,45
13998,3878,Jaggery (Bella/Gud) 1kg,1.12,70
13999,3879,Pure Ghee 1L,0.75,600
14000,3879,Jaggery (Bella/Gud) 1kg,1.15,70
14001,3879,Iodized Salt 1kg,1.74,25
14002,3879,Rock Salt (Sendha Namak) 500g,2.21,40
14003,3880,Pure Ghee 1L,0.48,600
14004,3880,Jaggery (Bella/Gud) 1kg,1.11,70
14005,3880,Iodized Salt 1kg,1.49,25
14006,3881,Pure Ghee 1L,0.62,600
14007,3881,Jaggery (Bella/Gud) 1kg,0.75,70
14008,3881,Iodized Salt 1kg,1.49,25
14009,3882,Pure Ghee 1L,0.4,600
14010,3882,Iodized Salt 1kg,1.67,25
14011,3883,Iodized Salt 1kg,0.88,25
14012,3884,Iodized Salt 1kg,1.04,25
14013,3885,Sona Masoori Rice 5kg,7.06,350
14014,3885,Basmati Rice 5kg,12.32,550
14015,3885,Wheat Flour (Atta) 5kg,3.22,250
14016,3885,Toor Dal 1kg,1.32,140
14017,3886,Sona Masoori Rice 5kg,8.32,350
14018,3886,Wheat Flour (Atta) 5kg,3.05,250
14019,3886,Toor Dal 1kg,1.51,140
14020,3886,Moong Dal 1kg,6.47,130
14021,3887,Wheat Flour (Atta) 5kg,2.4,250
14022,3887,Toor Dal 1kg,1.86,140
14023,3887,Rajma (Kidney Beans) 1kg,0.42,160
14024,3887,Turmeric Powder 200g,0.97,60
14025,3888,Wheat Flour (Atta) 5kg,2.77,250
14026,3888,Toor Dal 1kg,1.39,140
14027,3888,Rajma (Kidney Beans) 1kg,0.89,160
14028,3888,Turmeric Powder 200g,1.09,60
14029,3889,Toor Dal 1kg,1.67,140
14030,3889,Rajma (Kidney Beans) 1kg,0.73,160
14031,3889,Turmeric Powder 200g,1.03,60
14032,3889,Garam Masala 100g,0.92,80
14033,3890,Rajma (Kidney Beans) 1kg,0.78,160
14034,3890,Turmeric Powder 200g,0.9,60
14035,3890,Garam Masala 100g,0.61,80
14036,3890,Biryani Masala 100g,1.39,100
14037,3891,Turmeric Powder 200g,0.94,60
14038,3891,Garam Masala 100g,0.94,80
14039,3891,Biryani Masala 100g,1.56,100
14040,3891,Almonds (Badam) 500g,2.05,450
14041,3892,Garam Masala 100g,0.99,80
14042,3892,Cashew Nuts (Kaju) 500g,2.7,550
14043,3892,Peanuts (Groundnut) 500g,3.98,90
14044,3892,Sunflower Oil 1L,7.72,180
14045,3893,Peanuts (Groundnut) 500g,1.43,90
14046,3893,Sunflower Oil 1L,2.58,180
14047,3893,Groundnut Oil 1L,0.85,220
14048,3893,Mustard Oil 1L,1.46,200
14049,3894,Groundnut Oil 1L,1.82,220
14050,3894,Mustard Oil 1L,0.99,200
14051,3894,Pure Ghee 1L,0.38,600
14052,3894,Sugar 1kg,10.18,45
14053,3895,Groundnut Oil 1L,0.78,220
14054,3895,Mustard Oil 1L,0.82,200
14055,3895,Pure Ghee 1L,0.56,600
14056,3895,Jaggery (Bella/Gud) 1kg,4.02,70
14057,3896,Groundnut Oil 1L,1.06,220
14058,3896,Mustard Oil 1L,1.56,200
14059,3896,Pure Ghee 1L,0.79,600
14060,3896,Iodized Salt 1kg,1.78,22.05
14061,3897,Mustard Oil 1L,1.23,200
14062,3897,Pure Ghee 1L,0.59,600
14063,3897,Iodized Salt 1kg,2.21,25
14064,3897,Rock Salt (Sendha Namak) 500g,2.65,40
14065,3898,Pure Ghee 1L,0.94,600
14066,3898,Iodized Salt 1kg,1.14,25
14067,3899,Iodized Salt 1kg,1.38,25
14068,3900,Iodized Salt 1kg,1.61,25
14069,3901,Sona Masoori Rice 5kg,3.64,350
14070,3901,Basmati Rice 5kg,3.76,550
14071,3901,Wheat Flour (Atta) 5kg,10.89,221.93
14072,3901,Toor Dal 1kg,1.49,140
14073,3902,Sona Masoori Rice 5kg,2.89,350
14074,3902,Basmati Rice 5kg,4.82,550
14075,3902,Toor Dal 1kg,1.66,140
14076,3902,Moong Dal 1kg,1.72,130
14077,3903,Sona Masoori Rice 5kg,2.19,350
14078,3903,Basmati Rice 5kg,3.76,550
14079,3903,Toor Dal 1kg,1.84,140
14080,3903,Moong Dal 1kg,0.71,130
14081,3904,Sona Masoori Rice 5kg,2.75,350
14082,3904,Toor Dal 1kg,1.08,140
14083,3904,Moong Dal 1kg,1.21,130
14084,3904,Rajma (Kidney Beans) 1kg,1.67,160
14085,3905,Sona Masoori Rice 5kg,3.12,350
14086,3905,Toor Dal 1kg,1.33,140
14087,3905,Moong Dal 1kg,0.85,130
14088,3905,Rajma (Kidney Beans) 1kg,0.9,160
14089,3906,Moong Dal 1kg,2.11,130
14090,3906,Turmeric Powder 200g,2.68,60
14091,3906,Garam Masala 100g,3.65,80
14092,3906,Biryani Masala 100g,0.81,100
14093,3907,Turmeric Powder 200g,2.52,60
14094,3907,Biryani Masala 100g,1.01,100
14095,3907,Almonds (Badam) 500g,0.78,450
14096,3907,Cashew Nuts (Kaju) 500g,0.29,550
14097,3908,Biryani Masala 100g,1.27,100
14098,3908,Almonds (Badam) 500g,0.84,450
14099,3908,Cashew Nuts (Kaju) 500g,0.46,550
14100,3908,Peanuts (Groundnut) 500g,1.11,90
14101,3909,Almonds (Badam) 500g,0.47,450
14102,3909,Cashew Nuts (Kaju) 500g,0.56,550
14103,3909,Peanuts (Groundnut) 500g,2.74,90
14104,3909,Sunflower Oil 1L,5.93,180
14105,3910,Cashew Nuts (Kaju) 500g,0.21,550
14106,3910,Peanuts (Groundnut) 500g,1.45,90
14107,3910,Sunflower Oil 1L,3.9,180
14108,3910,Groundnut Oil 1L,2.75,220
14109,3911,Cashew Nuts (Kaju) 500g,0.46,550
14110,3911,Groundnut Oil 1L,1.89,220
14111,3911,Mustard Oil 1L,5.31,200
14112,3911,Pure Ghee 1L,1.11,600
14113,3912,Cashew Nuts (Kaju) 500g,0.52,550
14114,3912,Pure Ghee 1L,0.74,600
14115,3912,Sugar 1kg,4.79,45
14116,3912,Jaggery (Bella/Gud) 1kg,1.08,70
14117,3913,Pure Ghee 1L,0.88,600
14118,3913,Sugar 1kg,4.45,45
14119,3913,Jaggery (Bella/Gud) 1kg,0.98,70
14120,3913,Iodized Salt 1kg,4.89,25
14121,3914,Jaggery (Bella/Gud) 1kg,0.7,70
14122,3914,Iodized Salt 1kg,3.38,25
14123,3914,Rock Salt (Sendha Namak) 500g,0.27,40
14124,3915,Jaggery (Bella/Gud) 1kg,0.92,70
14125,3915,Rock Salt (Sendha Namak) 500g,0.37,40
14126,3916,Rock Salt (Sendha Namak) 500g,0.32,40
14127,3917,Rock Salt (Sendha Namak) 500g,0.16,40
14128,3918,Rock Salt (Sendha Namak) 500g,0.29,40
14129,3919,Rock Salt (Sendha Namak) 500g,0.16,40
14130,3920,Sona Masoori Rice 5kg,4.36,350
14131,3920,Basmati Rice 5kg,3.81,550
14132,3920,Wheat Flour (Atta) 5kg,1.77,250
14133,3920,Toor Dal 1kg,4.7,140
14134,3921,Sona Masoori Rice 5kg,7.22,350
14135,3921,Basmati Rice 5kg,2.77,550
14136,3921,Wheat Flour (Atta) 5kg,3.3,250
14137,3921,Toor Dal 1kg,3.82,140
14138,3922,Sona Masoori Rice 5kg,4.27,350
14139,3922,Basmati Rice 5kg,1.56,550
14140,3922,Wheat Flour (Atta) 5kg,2.9,250
14141,3922,Moong Dal 1kg,1.06,130
14142,3923,Basmati Rice 5kg,3.72,550
14143,3923,Wheat Flour (Atta) 5kg,3.1,250
14144,3923,Moong Dal 1kg,1.42,130
14145,3923,Rajma (Kidney Beans) 1kg,2.07,160
14146,3924,Moong Dal 1kg,1.45,130
14147,3924,Rajma (Kidney Beans) 1kg,1.14,160
14148,3924,Turmeric Powder 200g,1.35,60
14149,3924,Garam Masala 100g,0.3,80
14150,3925,Moong Dal 1kg,1.56,130
14151,3925,Turmeric Powder 200g,1.83,60
14152,3925,Garam Masala 100g,0.16,80
14153,3925,Biryani Masala 100g,0.69,100
14154,3926,Moong Dal 1kg,1.1,130
14155,3926,Turmeric Powder 200g,1.56,60
14156,3926,Garam Masala 100g,0.18,80
14157,3926,Biryani Masala 100g,0.46,100
14158,3927,Garam Masala 100g,0.25,80
14159,3927,Biryani Masala 100g,0.58,100
14160,3927,Almonds (Badam) 500g,1.25,450
14161,3927,Cashew Nuts (Kaju) 500g,0.35,550
14162,3928,Garam Masala 100g,0.25,91.3
14163,3928,Biryani Masala 100g,0.73,100
14164,3928,Almonds (Badam) 500g,0.66,450
14165,3928,Cashew Nuts (Kaju) 500g,0.59,550
14166,3929,Garam Masala 100g,0.19,80
14167,3929,Biryani Masala 100g,0.54,100
14168,3929,Cashew Nuts (Kaju) 500g,0.74,550
14169,3929,Peanuts (Groundnut) 500g,4.84,90
14170,3930,Cashew Nuts (Kaju) 500g,0.39,550
14171,3930,Sunflower Oil 1L,3.48,180
14172,3930,Groundnut Oil 1L,1.45,220
14173,3930,Mustard Oil 1L,2.32,200
14174,3931,Cashew Nuts (Kaju) 500g,0.36,550
14175,3931,Sunflower Oil 1L,3.17,180
14176,3931,Groundnut Oil 1L,0.74,220
14177,3931,Mustard Oil 1L,3.08,200
14178,3932,Sunflower Oil 1L,2.97,180
14179,3932,Groundnut Oil 1L,1.4,220
14180,3932,Pure Ghee 1L,1.22,600
14181,3932,Sugar 1kg,5.14,45
14182,3933,Groundnut Oil 1L,0.8,220
14183,3933,Pure Ghee 1L,1.63,600
14184,3933,Sugar 1kg,2.44,45
14185,3933,Jaggery (Bella/Gud) 1kg,0.48,70
14186,3934,Groundnut Oil 1L,0.91,220
14187,3934,Sugar 1kg,2.29,45
14188,3934,Jaggery (Bella/Gud) 1kg,0.58,70
14189,3934,Iodized Salt 1kg,1.14,25
14190,3935,Jaggery (Bella/Gud) 1kg,0.95,70
14191,3935,Iodized Salt 1kg,1.92,25
14192,3936,Jaggery (Bella/Gud) 1kg,0.86,70
14193,3936,Iodized Salt 1kg,1.54,25
14194,3937,Jaggery (Bella/Gud) 1kg,0.46,83.98
14195,3937,Iodized Salt 1kg,1.82,25
14196,3938,Jaggery (Bella/Gud) 1kg,0.91,70
14197,3938,Iodized Salt 1kg,0.92,25
14198,3939,Sona Masoori Rice 5kg,2.88,350
14199,3939,Basmati Rice 5kg,6.14,550
14200,3939,Wheat Flour (Atta) 5kg,4.21,250
14201,3939,Toor Dal 1kg,2.63,140
14202,3940,Sona Masoori Rice 5kg,2.13,350
14203,3940,Basmati Rice 5kg,4.26,550
14204,3940,Wheat Flour (Atta) 5kg,4.8,250
14205,3940,Toor Dal 1kg,5.49,140
14206,3941,Sona Masoori Rice 5kg,1.51,350
14207,3941,Basmati Rice 5kg,2.89,550
14208,3941,Wheat Flour (Atta) 5kg,3.84,250
14209,3941,Moong Dal 1kg,1.76,130
14210,3942,Sona Masoori Rice 5kg,2.77,350
14211,3942,Moong Dal 1kg,2.37,130
14212,3942,Rajma (Kidney Beans) 1kg,1.53,160
14213,3942,Turmeric Powder 200g,3.39,60
14214,3943,Sona Masoori Rice 5kg,3.18,350
14215,3943,Moong Dal 1kg,2.27,130
14216,3943,Rajma (Kidney Beans) 1kg,1.28,160
14217,3943,Turmeric Powder 200g,1.8,60
14218,3944,Sona Masoori Rice 5kg,3.73,350
14219,3944,Garam Masala 100g,0.6,80
14220,3944,Biryani Masala 100g,1.59,100
